FAC_NAME,FAC_CITY,FAC_STATE,FAC_COUNTY,FAC_LAT,FAC_LONG,NPDES_IDS
HUNTTING ELEVATOR COMPANY,TEA,SD,LINCOLN,43.446551,-96.93474,
BUILDING PRODUCTS INC (FORMER VITRAN EXPRESS),SIOUX FALLS,SD,MINNEHAHA,43.5667,-96.74792,
LAKE'S BYRON LODGE,,SD,,44.446796,-100.238176,
FLANDREAU INDUSTRIAL PLATING,FLANDREAU,SD,MOODY,44.04627,-96.600012,
FREEDOM LANDING PHASE 4,BOX ELDER,SD,PENNINGTON COUNTY,44.14425,-103.055389,SDR10K101
MAIN TRANSMISSION EXPANSION CONTRACT 3-4 SCHEDULE,MILLER,SD,HAND COUNTY,44.530142,-98.978268,SDR10J835
ALPHA OMEGA SUBDIVISION PHASE 1,BOX ELDER,SD,PENNINGTON COUNTY,44.106506,-103.102456,SDR10J764
BEL BRANDS USA - BROOKINGS,BROOKINGS,SD,BROOKINGS,44.31851,-96.748154,
FEDEX GROUND - RAPID CITY,RAPID CITY,SD,PENNINGTON,44.107596,-103.156275,
COE-LK S/WEST BEND ARTESIAN,,SD,,44.446796,-100.238176,
"ROYAL BRIDGE, INC./USACE PROJECT #W9128F-12-C0059 (FORMER)",YANKTON,SD,YANKTON,42.864914,-97.485985,
PCN 04XC,DE SMET,SD,KINGSBURY COUNTY,44.5461,-97.5531,SDR10P279
"SUNSET DEVELOPMENT, LLC",TEA,SD,LINCOLN,43.45169,-96.8064,
WICKIUP VILLAGE CABINS-OLD WELL,,SD,,44.446796,-100.238176,
ONAKA SUBSTATION GRADING,ONAKA,SD,FAULK COUNTY,45.186849,-99.3886,SDR10P209
BRIDGES AT SPRING CREEK ADDITION,SIOUX FALLS,SD,LINCOLN COUNTY,43.4654,-96.625699,SDR10J806
AVANTARA IPSWICH,IPSWICH,SD,EDMUNDS,45.449449,-99.035546,
1 VISION AVIATION,WATERTOWN,SD,CODINGTON,44.92132,-97.15995,
"RAVELLETTE PUBLICATIONS, INC.",PHILIP,SD,HAAKON,44.03935,-101.662712,
ONE HOUR MARTINIZING (CLOSED),SIOUX FALLS,SD,MINNEHAHA,43.53669,-96.73989,
GFP 2-O/FORT SISSETON STATE PA,,SD,,44.446796,-100.238176,
HOLIDAY STATION STORE #0494,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.52971,-96.7117,SDR10K560
GFP 3-C/RICHMOND REC AREA,,SD,,44.446796,-100.238176,
CLARK,,SD,CLARK,44.855211,-97.724912,
SIOUX FALLS,,SD,MINNEHAHA,43.667472,-96.795726,
STRUCTURE 18-120-153 REPLACEMENT,MITCHELL,SD,DAVISON COUNTY,43.625234,-98.086326,SDR10K020
GINGER BREAD HOUSE CAFE,,SD,,44.446796,-100.238176,
FRED BEER,KELDRON,SD,CORSON,45.9372,-101.97334,
MONUMENT HEALTH RAPID CITY HOSPITAL,RAPID CITY,SD,PENNINGTON,44.058405,-103.224005,
FIRE STATION #12,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.513889,-96.640277,SDR10J736
WILLISTON ADDITION - PHASE 2,WATERTOWN,SD,CODINGTON COUNTY,44.8948,-97.24978,SDR10J891
FARROWING EXPANSION,WILLOW LAKE,SD,CLARK COUNTY,44.704464,-97.824849,SDR10J542
JOHNSON BROTHERS BUILDING ADDITION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.587473,-96.707139,SDR10P257
USDA USFS R02 NEMO WC,NEMO,SD,LAWRENCE,44.19375,-103.50477,
BUFFALO COUNTY HIGHWAY SHOP,GANN VALLEY,SD,BUFFALO,44.033814,-98.98843,
BILLS BODY SHOP,CANTON,SD,LINCOLN,43.30097,-96.60829,
USFS-BHNF ELKHORN SPRING PICNIC AREA,,SD,,44.446796,-100.238176,
PIEDMONT MEDICAL CENTER,BLACK HAWK,SD,MEADE,44.179163,-103.336656,
SIOUX FALLS SCHOOL DISTRICT 49-5,SIOUX FALLS,SD,MINNEHAHA,43.559091,-96.753222,
"FREEMAN INTERNATIONAL, INC.",FREEMAN,SD,HUTCHINSON,43.33878,-97.42049,
INFINITY DRIVE ROADWAY IMPROVEMENTS,SUMMERSET,SD,,44.179163,-103.336656,SDR10P336
"GROSSENBURG IMPLEMENT, INC.",BELLE FOURCHE,SD,BUTTE,44.671562,-103.832206,
NORTH POINT FISH STATION,LAKE ANDES,SD,CHARLES MIX COUNTY,43.082103,-98.549603,SDR10K050
BRF 6403(09) PENNINGTON,ROCHFORD,SD,PENNINGTON COUNTY,44.12298,-103.729519,SDR10P063
ROBIN'S ROOST CABINS,HILL CITY,SD,PENNINGTON,43.933713,-103.570374,
CENTRAL PLAINS CLINIC WEST,SIOUX FALLS,SD,MINNEHAHA,43.52019,-96.76112,
EAGLE WATER COMPANY-TREATMENT PLANT,BLACK HAWK,SD,LAWRENCE,44.179163,-103.336656,
"OACOMA, TOWN OF (WTP)","OACOMA, TOWN OF",SD,LYMAN,43.79728,-99.395515,SDG860057
"T20144 - BATTLE MOUNTAIN / V20156 - CUSTER, SYLVAN",HOT SPRINGS,SD,FALL RIVER COUNTY,43.435469,-103.480316,SDR10K538
FORMER ROZUM MOTORS,MITCHELL,SD,DAVISON,43.71351,-98.02555,
"B & B CONCRETE, INC.",BROOKINGS,SD,BROOKINGS COUNTY,44.32307,-96.80857,
CYCLEGREEN CORP,RAPID CITY,SD,PENNINGTON,44.067734,-103.310357,
SUPER-LUBE PLUS,RAPID CITY,SD,PENNINGTON,44.08143,-103.20262,
"HARROLD, TOWN OF",HARROLD,SD,HUGHES,44.530531,-99.730161,SD0020150 SDG820150
OAHE LODGE,,SD,,44.446796,-100.238176,
PROJECT STAMPEDE - FSD1 AR SORT G+3,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.621472,-96.790389,SDR10J955
"WHEELER MANUFACTURING COMPANY, INC.",RAPID CITY,SD,PENNINGTON,44.084262,-103.276999,
ROBBINSDALE ONE HOUR CLEANERS,RAPID CITY,SD,PENNINGTON,44.067629,-103.211574,
MYSTIC CREEK,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.546111,-96.634167,SDR10G848
NEWELL,,SD,BUTTE,44.896435,-103.501762,
BELLE FOURCHE LIVESTOCK EXCHANGE,BELLE FOURCHE,SD,BUTTE,44.56137,-103.853417,
TRENT,,SD,MOODY,44.012429,-96.676054,
"CAVOUR, TOWN OF",CAVOUR,SD,BEADLE,44.367306,-98.0425,SD0021806 SDG921806
LIBERTY FEEDER,RAPID CITY,SD,PENNINGTON COUNTY,44.067734,-103.310357,SDR10K858
WESTWARD VIEW ADDITION,FREEMAN,SD,HUTCHINSON COUNTY,43.350556,-97.440833,SDR10K493
DIKE DR & QUARRY AVE STORAGE,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.609422,-96.710268,SDR10K109
NH 0016(89)41,HILL CITY,SD,PENNINGTON COUNTY,43.934784,-103.571011,SDR10P192
NORTHERN TRUCK EQUIPMENT CORP.,SIOUX FALLS,SD,MINNEHAHA,43.64242,-96.7683,
USDA USFS R02 BHNF OREVILLE CAMPGROUND,,SD,PENNINGTON,44.002349,-102.823802,
MINNEHAHA COUNTY P 1358(05) & P 1225(06),SIOUX FALLS,SD,MINNEHAHA COUNTY,43.5292,-96.6987,SDR10J310
2019 MISCELLANEOUS PAVEMENT REHABILITATION & GRADI,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.585578,-96.731711,SDR10J554
"LOWERING OF 600  OF PIPELINE NEAR PIEDMONT, SD PROJECT",PIEDMONT,SD,,44.2247,-103.3698,SDR10P501
"STERLING TECHNOLOGIES, INC.",BROOKINGS,SD,BROOKINGS,44.304978,-96.7517,
PRAIRIE WIND CASINO,PINE RIDGE,SD,SHANNON,43.183579,-102.988594,SD0034760 SDG589519
MARTY INDIAN SCHOOL,MARTY,SD,CHARLES MIX,43.250436,-98.69837,
MURPHY PIPE & CIVIL LLC,RAPID CITY,SD,PENNINGTON,44.11557,-103.22172,
"WAUBAY, CITY OF",WAUBAY,SD,DAY,45.313888,-97.279444,SD0020125
BRUCE CAFE,,SD,,44.446796,-100.238176,
PCN 08MJ,WHITE,SD,,44.485,-96.5508,SDR10P523
BATTLE CREEK CAMPING RESORT,,SD,Custer,43.433953,-103.480193,
RICHMOND HEIGHTS,,SD,BROWN,45.589254,-98.352175,
CHARTER OAKS CO (RIVER RUN DEV),SIOUX FALLS,SD,MINNEHAHA,43.54393,-96.77386,
PCN 08FA,WHITEWOOD,SD,,44.4597,-103.62,SDR10P357
TIRES TIRES TIRES (FORMER LITHIA DODGE OF SIOUX FALLS),SIOUX FALLS,SD,MINNEHAHA,43.52315,-96.73128,
LOTS 1 & 2 MORRIS FIRST ADDITION,WATERTOWN,SD,CODINGTON COUNTY,44.891287,-97.075067,SDR10K266
"EMULSIFIED ASPHALT, INC. OF WYOMING",SOUTH DAKOTA,SD,NATRONA,42.844267,-106.373966,
DYNAMIC DEVELOPMENT FIRST ADDITION,HARRISBURG,SD,LINCOLN COUNTY,43.448331,-96.702634,SDR10I421
REGIONALIZATION WASTEWATER PUMP STATION & FORCE MA,TEA,SD,LINCOLN COUNTY,43.443236,-96.821867,SDR10K790
EASTSIDE INVESTMENTS DETENTION POND,WATERTOWN,SD,CODINGTON COUNTY,44.8961,-97.141499,SDR10J240 SDR10P232
CENTRAL PLAINS INDUSTRIES,CLARK,SD,CLARK,44.876569,-97.532859,
TEREX ROADBUILDING,CANTON,SD,LINCOLN,43.304443,-96.622847,
LANTERN ESTATES,,SD,LAWRENCE,44.353669,-103.796528,
ANDREW W. BOGUE FB/CH,RAPID CITY,SD,PENNINGTON,44.08149,-103.23277,
CITY OF MOBRIDGE WWT PLANT,MOBRIDGE,SD,WALWORTH,45.53438,-100.432282,
LOOKOUT TO SD BORDER 230KV,SPEARFISH,SD,LAWRENCE COUNTY,44.536217,-103.853353,SDR10K516
RUE'S REPAIR REMODELING,SIOUX FALLS,SD,MINNEHAHA,43.54924,-96.73565,
CODINGTON COUNTY PROJECT NH 0212(168)376 & 2122081,WATERTOWN,SD,CODINGTON COUNTY,44.8902,-97.1303,SDR10J352
"VOLIN, TOWN OF",VOLIN,SD,YANKTON,42.956667,-97.191667,SD0020907 SDG820907
SD GFP - MCNENNY FISH HATCHERY,SPEARFISH,SD,LAWRENCE,44.560861,-104.009472,SD0000191
FARMERS IMPLEMENT & IRR INC,BROOKINGS,SD,BROOKINGS,44.32602,-96.92855,
"BEAL DISTRIBUTING, INC.",SIOUX FALLS,SD,MINNEHAHA,43.59983,-96.76599,
SD ARNG - OMS 1 STURGIS (FORMER),STURGIS,SD,MEADE,44.409462,-103.518474,
GOEBEL PRINTING INC.,SIOUX FALLS,SD,MINNEHAHA,43.54393,-96.75275,
INTERNATIONAL PAPER,WHITEWOOD,SD,LAWRENCE,44.458389,-103.626111,SD0026867
SOUTHSIDE ICE CREAM & SANDWICH,,SD,,44.446796,-100.238176,
OAK LANE COLONY,,SD,,44.446796,-100.238176,
SD DEPT OF REVENUE ( FORMER SD DOA - DIV OF FORESTRY),PIERRE,SD,HUGHES,44.366504,-100.347197,
GREEN GRASS WASTEWATER TREATMENT FACILITY,EAGLE BUTTE,SD,DEWEY,45.165352,-101.242731,SDG589104
LEBANON EQUITY EXCHANGE,LEBANON,SD,POTTER,45.06781,-99.766762,
HOMESTEAD @ VALLEY VIEW ADDITION ADDITION,VALLEY SPRINGS,SD,MINNEHAHA COUNTY,43.577086,-96.474269,SDR10J814
"GRANITE BUICK GMC, INC.",RAPID CITY,SD,PENNINGTON,44.102393,-103.174234,
INTEX CORPORATION,SOUTH DAKOTA,SD,WRIGHT,45.245746,-93.660545,
WEIDENBACH CONCRETE,SOUTH DAKOTA,SD,HUTCHINSON,43.448829,-98.152522,
CHRIS DENTAL STUDIO (FORMER),SIOUX FALLS,SD,MINNEHAHA,43.53579,-96.73628,
PCN 085K,RENNER,SD,,43.6586,-96.5516,SDR10P52C
THE BLU AT LAKE LORRAINE,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.524697,-96.784975,SDR10K460
OST SANITATION AND MAINTENANCE,,SD,,44.446796,-100.238176,
LAKE TRAVERSE UTILITY COMM,,SD,,44.446796,-100.238176,
DEERFIELD COLONY,,SD,EDMUNDS,45.41168,-99.205362,
SALEM SHARED USE PATH,SALEM,SD,MCCOOK COUNTY,43.725369,-97.385917,SDR10J522
WESTLINE GOLF COURSE WATER SYS,SISSETON,SD,ROBERTS,45.644972,-97.125338,
BADLANDS RANCH RV RESORT,PORCUPINE,SD,JACKSON,43.29437,-102.198477,
PCN 05ET,YANKTON,SD,YANKTON COUNTY,42.8753,-97.4865,SDR10P302
CON0-MART #6,STURGIS,SD,MEADE,44.41548,-103.50874,
TERRY TROJAN WATER DISTRICT,LEAD,SD,LAWRENCE,44.354484,-103.786907,
SD DOT SHOP (FORMER),RAPID CITY,SD,PENNINGTON,44.08847,-103.19924,
PCN 06K5,WATERTOWN,SD,,44.8906,-97.1721,SDR10P311
MCGEE FARMS ADDITION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.5842,-96.79175,SDR10K589
"MIDLAND, TOWN OF","MIDLAND, TOWN OF",SD,HAAKON,44.06757,-101.149315,SD0020630
USD GRADUATE EDUCATION AND APPLIED RESEARCH CENTER (GEAR CENTER),SIOUX FALLS,SD,MINNEHAHA,43.5992,-96.78037,
BETHLEHEM CAVE,,SD,,44.446796,-100.238176,
CELLCO - RYBINSK,VOLGA,SD,BROOKINGS,44.32601,-96.90845,
TROJAN VILLAGE ADDITION,MADISON,SD,,44.0214,-97.1047,SDR10P51X
SANFORD UNDERGROUND RESEARCH FACILITY (SURF),LEAD,SD,LAWRENCE,44.35152,-103.75162,
PINE RIDGE BIA AGENCY,,SD,,44.446796,-100.238176,
HWY 49 PORTABLE ASPHALT PLANT SITE,BLACK DOG,SD,PENNINGTON COUNTY,43.679886,-99.576439,SDR10K571
HURON REGIONAL MEDICAL CENTER,HURON,SD,BEADLE,44.36203,-98.211238,
2019 STORM REPAIRS 3202,LONEMAN,SD,SHANNON COUNTY,43.0738,-102.8076,SDR10I02B
FLEET FARM,SIOUX FALLS,SD,MINNEHAHA,43.586316,-96.767325,
FORMER HURON UNIVERSITY,HURON,SD,BEADLE,44.376419,-98.209183,
"WW TIRE SERVICE, INC.",WATERTOWN,SD,CODINGTON,44.89045,-97.05058,
WARD-TREATMENT SITE - #1,WARD,SD,,44.227496,-96.480837,
MIDAMERICAN ENERGY COMPANY VERMILLION SERVICE CENTER,VERMILLION,SD,CLAY,42.793071,-96.916285,
VANDER HAAG'S INC.,SIOUX FALLS,SD,MINNEHAHA,43.59469,-96.70753,
OELRICHS,,SD,FALL RIVER,43.221504,-103.512102,
DOT REST AREA 118 - CLARK,,SD,,44.446796,-100.238176,
12TH AVENUE NE RECONSTRUCTION,WATERTOWN,SD,CODINGTON COUNTY,44.914444,-97.096389,SDR10K758
HIGHMORE,,SD,HYDE,44.537301,-99.492148,
HILLSIDE TRAILER COURT,,SD,,44.446796,-100.238176,
SHERWIN-WILLIAMS #703023,HURON,SD,BEADLE,44.36396,-98.214138,
PENSKE AUTO CENTER,SIOUX FALLS,SD,MINNEHAHA,43.54638,-96.68055,
MILBANK,,SD,GRANT,45.172637,-96.772261,
SPEARFISH CANYON RESORT LLC,LEAD,SD,LAWRENCE,44.354484,-103.786907,
PORCUPINE CLINIC,PORCUPINE,SD,SHANNON,43.29437,-102.198477,
"SHARP AUTOMOTIVE, INC.",WATERTOWN,SD,CODINGTON,44.89018,-97.13328,
ELROD ADDITION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.515869,-96.828691,SDR10J601
LECTRUS,TEA,SD,LINCOLN,43.45197,-96.80717,
RED SHIRT TABLE ELEM SCHOOL,PORCUPINE,SD,SHANNON,43.29437,-102.198477,
MITCHELL FORD,MITCHELL,SD,DAVISON,43.73126,-98.0257,
CHUCK WAGON CAFE,,SD,,44.446796,-100.238176,
ETHAN SCHOOL DISTRICT,ETHAN,SD,DAVISON,43.549573,-97.98539,
HETLAND,,SD,,44.446796,-100.238176,
PRAIRIEWOOD SANITARY SEWER DISTRICT,ABERDEEN,SD,BROWN,45.509083,-98.429667,SD0026425 SDG826425 SDG926425
LIGHTNING RIDGE,,SD,,44.446796,-100.238176,
RUNNING STRONG KYLE YOUTH CENTER,KYLE,SD,SHANNON COUNTY,43.42955,-102.17896,SDR10K373
BRO 8051(17),FLANDREAU,SD,MOODY COUNTY,44.053329,-96.593489,SDR10P174
PAM - A DIVISION OF US OIL CO. INC (FORMER),SIOUX FALLS,SD,MINNEHAHA,43.54635,-96.78436,
NIELSON APARTMENTS,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.532422,-96.831508,SDR10K429
TIMBERLINE ESTATES 2ND ADDITION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.565591,-96.68102,SDR10B737
SCOTTLAND HILLS SUBDIVISION,RAPID CITY,SD,PENNINGTON COUNTY,44.04321,-103.236565,SDR10J803
DAKOTA CAMPGROUND,,SD,,44.446796,-100.238176,
PORCUPINE TRADING POST,PORCUPINE,SD,SHANNON,43.1751,-101.74012,
KAKS LAKESIDE SECOND ADDITION,WATERTOWN,SD,CODINGTON COUNTY,44.8806,-97.1742,SDR10K491
THE PLACE AT THE LAKE,,SD,,44.446796,-100.238176,
VANDYKE SUPPLY,WOONSOCKET,SD,SANBORN,44.04999,-98.28333,
ISABELLA ADDITION,WATERTOWN,SD,CODINGTON COUNTY,44.906379,-97.162739,SDR10K843
"ALIGNED AG, INC - ABERDEEN",ABERDEEN,SD,BROWN COUNTY,45.494908,-98.413903,
CARDINAL COVE ADDITION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.517222,-96.79861,SDR10I515
RUSHMORE TRANSPORT INC,STURGIS,SD,MEADE,44.409462,-103.518474,
LOWER BRULE MOTOR POOL,LOWER BRULE,SD,LYMAN,44.06929,-99.57623,
SONSTEGARD FOODS,PARKER,SD,TURNER,43.391035,-97.142778,SD0028630
M J AVIATION,LETCHER,SD,SANBORN,43.896018,-98.131595,
PIERRE WASTEWATER TREATMENT,PIERRE,SD,HUGHES,44.386119,-100.319166,
"COUNTERPART, INC",BROOKINGS,SD,BROOKINGS,44.303334,-96.751675,
FEDERAL EXPRESS CORPORATION,PIERRE,SD,HUGHES,44.367689,-100.355388,
AMOCO OIL SS #9516 (FORMER),RAPID CITY,SD,PENNINGTON,44.08097,-103.25159,
USFS-BHNF CASTLE PEAK CAMPGROUND,,SD,,44.446796,-100.238176,
GFP 5-A/LAKE HERMAN SW PICNIC,,SD,,44.446796,-100.238176,
FAIRVIEW,,SD,LINCOLN,43.27942,-96.722286,
SCOTCHMAN INDUSTRIES INC,PHILIP,SD,HAAKON,44.045266,-101.6682,SDP000049 SDPG00018
RANDALL COMM WATER DIST PH 1,,SD,,44.446796,-100.238176,
CHAPEL IN THE HILLS,RAPID CITY,SD,PENNINGTON,44.067734,-103.310357,
"LEWIS DRUGS, INC.",SIOUX FALLS,SD,MINNEHAHA,43.51481,-96.79321,
OLLERICH FARMS ADDITION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.515849,-96.837926,SDR10I386
BIA 26,KYLE,SD,SHANNON COUNTY,43.4244,-102.1807,SDR10I00U
DEUEL COUNTY FARMERS UNION OIL,TORONTO,SD,DEUEL,44.5728,-96.64493,
"VOLGA AG CENTER, INC.",VOLGA,SD,BROOKINGS,44.32606,-96.92567,
SIOUX FALLS REGIONAL SANITARY LANDFILL (SFRSL),HARTFORD,SD,MINNEHAHA,43.511464,-96.930176,
BNSF - ABERDEEN YARD,ABERDEEN,SD,BROWN,45.465116,-98.486524,
MINERAL MOUNTAIN RESOURCES LTD.,KEYSTONE,SD,PENNINGTON,43.890706,-103.427286,SDU000199
WOUNDED KNEE WATER SYSTEM-TREATMENT PLANT,PINE RIDGE,SD,,43.18799,-102.74493,
EAST EMPIRE PLACE,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.514508,-96.774333,SDR10J875
AVIATION ACCESS & TERMINAL RETURN ROAD,RAPID CITY,SD,PENNINGTON COUNTY,44.03567,-103.06289,SDR10K444
ABERDEEN FEDERAL BUILDING,ABERDEEN,SD,BROWN,45.4611,-98.4863,
EAST PRODUCER LANE RELOCATION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.5969,-96.6739,SDR10J330
FOOD-N-FUEL,HARRISBURG,SD,LINCOLN,43.43152,-96.70625,
CHRIS' CAMPGROUND,SPEARFISH,SD,LAWRENCE,44.498478,-103.890276,
VANS IMPLEMENT,WATERTOWN,SD,CODINGTON COUNTY,44.887639,-97.074806,SDR10K534
SOUTHEASTERN AVE DITCH REGRADING PH 2,HARRISBURG,SD,YANKTON COUNTY,43.42564,-96.68775,SDR10K160
THE CARLTON,SIOUX FALLS,SD,LINCOLN COUNTY,43.535,-96.658056,SDR10K225
I29 AG & INDUSTRIAL PARK,WORTHING,SD,LINCOLN COUNTY,43.331541,-96.727459,SDR10P231
COVEY CUSTOM APPLICATORS,WINNER,SD,TRIPP COUNTY,43.37439,-99.846943,
SANDY MEAD HOUSING DEVELOPMENT,,SD,UNION,42.831106,-96.650829,
GOLDEN REWARD MINING CO.,LEAD,SD,LAWRENCE,44.336095,-103.802978,SD0026905
DAKOTAH SPIRIT RESORT,,SD,,44.446796,-100.238176,
CHEYENNE RIVER WATER AUTHORITY,,SD,,44.446796,-100.238176,
BATTERY EXCHANGE,YANKTON,SD,YANKTON,42.887955,-97.39349,
XPO LOGISTICS,WATERTOWN,SD,CODINGTON,44.89268,-97.13965,
ABERDEEN AREA ADOLESCENTS CENTER,WAKPALA,SD,CORSON COUNTY,45.598611,-100.486944,NDG589304
ZEES COLLISION CENTER,ABERDEEN,SD,BROWN,45.46214,-98.461527,
SD DOA - RODENT CONTROL FUND,PIERRE,SD,HUGHES,44.386119,-100.319166,
WYOMING REFINING CO.- ELLSJET TERMINAL,RAPID CITY,SD,PENNINGTON,44.09709,-103.16673,
ABC SEAMLESS,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.5714,-96.7683,SDR10K697
CHEYENNE RIVER WATER AUTHORITY,,SD,,44.446796,-100.238176,
FISHER SAND & GRAVEL COMPANY,SOUTH DAKOTA,SD,STARK,46.87978,-102.785251,
SUNBURST DRIVE RECONSTRUCTION,RAPID CITY,SD,PENNINGTON COUNTY,44.4424,-103.1639,SDR10P250
PACER CORPORATION - CUSTER BRITE-X PLANT (FORMER),CUSTER,SD,CUSTER,43.765311,-103.603246,
SINAI,,SD,BROOKINGS,44.376675,-96.797797,
MIRROR FINISHES TRUCK & AUTO BODY INC,RAPID CITY,SD,PENNINGTON,44.05186,-103.19283,
ATY TERMINAL SITE IMPROVEMENTS,WATERTOWN,SD,CODINGTON COUNTY,44.922569,-97.157014,SDR10K136 SDR10K522
PEERLESS TYRE CO.,RAPID CITY,SD,PENNINGTON,44.0675,-103.19518,
CAMPANILE AVENUE,BROOKINGS,SD,BROOKINGS COUNTY,44.317,-96.784,SDR10J781
SALLY BEAUTY SUPPLY #10026,ABERDEEN,SD,BROWN,45.458307,-98.436565,
WHITEWOOD,,SD,LAWRENCE,44.353669,-103.796528,
SD DOT,ABERDEEN,SD,BROWN,45.45694,-98.53214,
SD ARNG - OMS 6 CHAMBERLAIN (FORMER),CHAMBERLAIN,SD,BRULE,43.793917,-99.32513,
STORAGE FACILITY PHASE 2 GARRETT,SPEARFISH,SD,LAWRENCE COUNTY,44.539167,-103.863889,SDR10J690 SDR10K526
GCC-ABERDEEN,ABERDEEN,SD,BROWN COUNTY,45.45786,-98.53005,
MADISON,,SD,LAKE,44.02845,-97.123223,
WOLF CREEK COLONY,,SD,,44.446796,-100.238176,
MAIN PUMP STATION REPLACEMENT,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.567675,-96.682939,SDR10J438
TOWN OF MORRISTOWN,MORRISTOWN,SD,CORSON,45.938056,-101.706389,NDG589302
LINCOLN COUNTY RURAL WATER SYSTEM,,SD,LINCOLN,43.27942,-96.722286,
E 6TH ST & MUNDT AVE RECONSTRUCTION - HARTFORD SD,HARTFORD,SD,MINNEHAHA COUNTY,43.627899,-96.944222,SDR10K611
PIER 81 C/O FLOYD BRONSTAD,,SD,,44.446796,-100.238176,
"EHRESMANN ENGINEERING, INC.",YANKTON,SD,YANKTON,42.908781,-97.4715,
"MILBANK, CITY OF (WTP)",MILBANK,SD,GRANT,45.21923,-96.625,SD0020371 SDG860025
LEO'S TRAILER COURT,,SD,PENNINGTON,44.002349,-102.823802,
PIEDMONT PRESCHOOL & CHILD CARE,PIEDMONT,SD,MEADE,44.245944,-103.410993,
PCN 064X,DESMET,SD,,44.4327,-97.5519,SDR10P432
THUNDER HILLS CAMPGROUND,,SD,,44.446796,-100.238176,
"MILBANK, CITY OF (BIOSOLIDS)",MILBANK,SD,,45.229428,-96.591168,SDLG20371
BAD RIVER SHORELINE BANK REPAIR,PHILIP,SD,HAAKON COUNTY,44.034086,-101.652327,SDR10K009
MAGGIE ROGERS,HARRISBURG,SD,LINCOLN,43.43183,-96.78264,
FRIENDLYS FUEL STOP,ALEXANDRIA,SD,HANSON COUNTY,43.661045,-97.786998,SDR10K450
SAFEWAY STORE #1554,RAPID CITY,SD,PENNINGTON,44.0799,-103.25204,
WR/LJ - NORTH STANLEY COUNTY,,SD,STANLEY,44.415547,-100.749163,
AURORA,,SD,BROOKINGS,44.376675,-96.797797,
"WATERCUTS, INC.",WOONSOCKET,SD,SANBORN,44.160823,-98.210525,SDU000183
RONS BODY SHOP,GROTON,SD,BROWN,45.445325,-98.098658,
PRAIRIE HILLS RANCHETTES,,SD,,44.446796,-100.238176,
"NUSTAR PIPELINE OPERATING PARTNERSHIP, LP - ABERDEEN PIPELINE TERMINAL",ABERDEEN,SD,BROWN,45.421658,-98.515449,
TAYLOR'D CYCLES LLC,SPEARFISH,SD,LAWRENCE,44.475552,-103.816611,
JAMES RIVER,ASHTON,SD,SPINK,44.992871,-98.499249,
PHASE 2 FINAL COVER & RUBBLE SITE,EDGEMONT,SD,FALL RIVER COUNTY,43.282597,-103.804616,SDR10K423
"BRIDGEWATER, CITY OF",BRIDGEWATER,SD,MCCOOK,43.539056,-97.513667,SD0021512
RAY'S HEATING AND AIR CONDITIONING,RAPID CITY,SD,PENNINGTON,44.05774,-103.14947,
VALBURG AERIAL SPRAYING INC.,WHITE RIVER,SD,MELLETTE COUNTY,43.57104,-100.74203,
APPLE VALLEY SUBDIVISION,RAPID CITY,SD,,44.0489,-103.1105,SDR10P516
SD DOA - REGULATORY SERVICES,PIERRE,SD,HUGHES,44.366504,-100.347197,
YANKTON SIOUX HOUSING AUTH,,SD,,44.446796,-100.238176,
SINCLAIR RANKS SVC,FORT THOMPSON,SD,BUFFALO,44.0773,-99.4379,
EDELWEISS MOUNTAIN IMPROVEMENT ASSOCIATION,RAPID CITY,SD,PENNINGTON,44.03967,-103.53815,SD0027952 SDG827952
SOUTH RESIDENCE HALL,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.523611,-96.739444,SDR10K241
DOLLAR GENERAL STORE #22751 - SIOUX FALLS,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.537778,-96.691667,SDR10K305
DELL ACRES MOBILE HOME PARK,"PIERRE, CITY OF",SD,HUGHES,44.418056,-100.252222,SD0028347
PONDEROSA MOUNTAIN RUSTIC CAMPGROUND,,SD,,44.079112,-103.215617,
DOVE RIDGE ADDITION,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.56631,-96.69956,SDR10K147
DIAMOND FIELD STORAGE,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.512222,-96.5,SDR10J063
